Number,Title,Author,State,CreatedAt,ClosedAt,Area,Type,Reactions,URL,Comments,Priority,Milestone
"19092","Connection expansion blocks unrelated server expansions during timeout","kburtram","CLOSED","2025-04-07T17:02:52Z","2025-04-29T21:39:27Z","Object Explorer","Bug","0","https://github.com/microsoft/vscode-mssql/issues/19092","1","1","May 2025 Release"
"19091","Duplicate connection entry created when connecting to saved connection","kburtram","CLOSED","2025-04-07T16:38:21Z","2025-04-23T20:39:57Z","Object Explorer",,"0","https://github.com/microsoft/vscode-mssql/issues/19091","2","0","April 2025 Release"
"19087","Interacting with vector datatype causes errors","aasimkhan30","CLOSED","2025-04-05T06:24:50Z","2025-04-10T21:44:31Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/19087","0","-1",
"19083","Feature Request: Display script's line number in query execution errors","columbaspexit","OPEN","2025-04-04T16:10:35Z",,"Query Result","Bug","1","https://github.com/microsoft/vscode-mssql/issues/19083","0","1","April 2026 Release"
"19081","Save as JSON not working properly with decimals","spewu","CLOSED","2025-04-04T13:39:51Z","2025-06-09T20:07:42Z","Query Editor",,"0","https://github.com/microsoft/vscode-mssql/issues/19081","2","1","June 2025 Release"
"19081","Save as JSON not working properly with decimals","spewu","CLOSED","2025-04-04T13:39:51Z","2025-06-09T20:07:42Z","Query Result",,"0","https://github.com/microsoft/vscode-mssql/issues/19081","2","1","June 2025 Release"
"19079","No single pointer provided to drag the columns to the required position: A11y_MSSQL for VSCode_Add Connection_Dragging Movements","ManishaC1","CLOSED","2025-04-04T08:50:05Z","2025-10-27T18:16:23Z","Query Result",,"1","https://github.com/microsoft/vscode-mssql/issues/19079","2","-1","January 2026 Release"
"19077","Feature request: Add ""Executing..."" indicator to tab window","match-gabeflores","CLOSED","2025-04-03T15:39:02Z","2025-04-28T04:15:32Z","",,"1","https://github.com/microsoft/vscode-mssql/issues/19077","2","-1",
"19076","SQL Tools Service fails to install (UNABLE_TO_GET_ISSUER_CERT_LOCALLY) - behavior change between 1.29.1 and 1.30","dww142","CLOSED","2025-04-03T12:53:39Z","2025-09-23T03:24:50Z","Shell","Bug","0","https://github.com/microsoft/vscode-mssql/issues/19076","2","-1","November 2025 Release"
"19073","bug report","sil3nt544","CLOSED","2025-04-02T21:42:39Z","2025-04-07T17:20:23Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/19073","0","-1",
"19068","Table Designer object reference error","number65259","CLOSED","2025-04-02T17:40:55Z","2026-01-21T21:51:09Z","Table Designer","Bug","1","https://github.com/microsoft/vscode-mssql/issues/19068","6","-1","January 2026 Release"
"19063","Feature request : Query completed without error status indicator","bdague-etskirsch","CLOSED","2025-04-02T14:33:52Z","2025-10-01T00:34:16Z","Query Result","Feature Request","1","https://github.com/microsoft/vscode-mssql/issues/19063","1","-1","Backlog"
"19062","Error running command mssql.scriptAlter: Cannot read properties of undefined (reading 'parentNode'). This is likely caused by the extension that contributes mssql.scriptAlter.","tombotts42","CLOSED","2025-04-02T13:09:50Z","2025-04-03T16:34:55Z","Object Explorer","Bug","0","https://github.com/microsoft/vscode-mssql/issues/19062","2","-1",
"19061","Issue #18898 still persists","wsusys","CLOSED","2025-04-02T06:16:50Z","2025-04-07T17:21:43Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/19061","1","-1",
"19055","Execute Query executes wrong SQL if selection changes while the command is initializing","richardtallent-erm","CLOSED","2025-04-01T21:07:32Z","2025-09-29T17:33:56Z","Query Editor","Bug","2","https://github.com/microsoft/vscode-mssql/issues/19055","1","1","November 2025 Release"
"19053","The module was expected to contain an assembly manifest","2br-2b","CLOSED","2025-04-01T20:36:21Z","2025-05-09T13:53:37Z","Shell","Bug","0","https://github.com/microsoft/vscode-mssql/issues/19053","3","-1",
"19047","[Feature Request]: Wildcard expansion in INSERT clause - Populate list of table fields","match-gabeflores","OPEN","2025-03-31T20:52:40Z",,"Language Service","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/19047","0","-1","Backlog"
"19046","Feature request: notification sound for query completion","match-gabeflores","CLOSED","2025-03-31T20:44:45Z","2025-09-29T19:50:55Z","Query Result","Feature Request","8","https://github.com/microsoft/vscode-mssql/issues/19046","2","-1","Backlog"
"19033","No way to see current database connection from New Query WIndow","poolhost","CLOSED","2025-03-29T18:35:46Z","2025-03-31T20:51:26Z","Query Editor",,"0","https://github.com/microsoft/vscode-mssql/issues/19033","3","-1",
"19018","Retain carriage return and line feeds (new lines) in query results when copying or saving","match-gabeflores","CLOSED","2025-03-27T13:51:37Z","2025-09-13T15:17:03Z","Query Result",,"1","https://github.com/microsoft/vscode-mssql/issues/19018","1","1","November 2025 Release"
"19017","Continuous Authentication Requests When Connecting to Azure SQL Server Managed Instance Using MS Entra ID (MFA)","FranBestinver","CLOSED","2025-03-27T09:07:12Z","2025-05-22T20:40:34Z","Connection",,"3","https://github.com/microsoft/vscode-mssql/issues/19017","8","1",
"19014","Console errors when using new Query Results pane","Benjin","CLOSED","2025-03-26T18:46:46Z","2025-03-28T22:59:19Z","Query Result",,"0","https://github.com/microsoft/vscode-mssql/issues/19014","0","1","April 2025 Release"
"19013","MSSQL Missing functionality","jhastingsiii","CLOSED","2025-03-26T18:16:53Z","2025-03-27T05:30:38Z","","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/19013","1","-1",
"19009","Cannot open select database dialog from Database Proects extension","zijchen","CLOSED","2025-03-25T22:57:31Z","2025-03-26T20:32:18Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/19009","2","-1","March 2025 Release"
"19005","Adding connection string with SQL Auth serializes can serialize credential to user config","Benjin","CLOSED","2025-03-25T18:59:05Z","2025-03-26T20:32:48Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/19005","1","-1","March 2025 Release"
"19004","Feature Suggestion: SELECT TOP 1000 with columns listed alphabetically","csherrodwc","CLOSED","2025-03-25T16:09:30Z","2025-09-23T03:06:04Z","","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/19004","1","-1","Backlog"
"19003","Unable to connect to an Azure Database using MS-Entra","omatrot","CLOSED","2025-03-25T07:01:46Z","2025-03-28T07:05:13Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/19003","5","-1",
"19002","Add Loading Indicator for Schema Designer","yoleichen","CLOSED","2025-03-25T05:54:45Z","2025-04-05T06:14:09Z","Schema Designer","Feature Request","1","https://github.com/microsoft/vscode-mssql/issues/19002","1","-1","April 2025 Release"
"19001","First Table Disappears and Fails to Save in Empty Database","yoleichen","CLOSED","2025-03-25T05:49:42Z","2025-04-05T06:17:23Z","Schema Designer","Bug","1","https://github.com/microsoft/vscode-mssql/issues/19001","1","0","April 2025 Release"
"18999","Unable to connect to Fabric SQL Database from MSSQL extension using connection string","mksuni","CLOSED","2025-03-25T00:52:31Z","2025-04-21T20:04:34Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/18999","2","0","April 2025 Release"
"18998","Query plan SQL text overlays the toolbar","kburtram","CLOSED","2025-03-24T20:16:22Z","2025-04-16T18:32:20Z","Query Plan","Bug","1","https://github.com/microsoft/vscode-mssql/issues/18998","2","1",
"18997","Default to Entra ID auth type when connecting in Azure Browse","kburtram","CLOSED","2025-03-24T20:12:24Z","2025-09-30T22:16:34Z","Connection",,"1","https://github.com/microsoft/vscode-mssql/issues/18997","2","2","Backlog"
"18996","No ""New Table"" menu command on Tables folder in OE","kburtram","CLOSED","2025-03-24T20:07:57Z","2025-04-01T23:17:07Z","Table Designer",,"1","https://github.com/microsoft/vscode-mssql/issues/18996","0","-1",
"18994","Turn on UI features by default","kburtram","CLOSED","2025-03-24T18:41:01Z","2025-03-26T20:33:02Z","","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/18994","1","-1","March 2025 Release"
"18992","Recent connections is filling in <default> with master","kburtram","CLOSED","2025-03-24T17:52:40Z","2025-09-30T15:43:21Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/18992","1","2","December 2025 Release"
"18991","add select and unselect button","tauseefsiddique10","CLOSED","2025-03-24T16:32:32Z","2025-03-31T21:29:10Z","",,"1","https://github.com/microsoft/vscode-mssql/issues/18991","1","-1",
"18990","Feature Request - Export to Excel include SQL query in second sheet","schutzie","CLOSED","2025-03-24T16:04:39Z","2025-09-26T21:57:05Z","Query Result",,"1","https://github.com/microsoft/vscode-mssql/issues/18990","1","-1","Backlog"
"18988","[Feature Request]: Custom Keybindings (Query Shortcuts) for SQL Query Execution","ishakmemiguven","OPEN","2025-03-24T08:23:37Z",,"Query Editor","Feature Request","12","https://github.com/microsoft/vscode-mssql/issues/18988","7","-1","Backlog"
"18986","MSSQL Extension Limitation and missing features","Mahmoud-Elgendi","CLOSED","2025-03-23T07:08:27Z","2025-04-03T16:40:03Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/18986","1","-1",
"18985","Enhance Connection Dialog for VS Code MSSQL Extension  at Browse Azure Experience","Muppity","CLOSED","2025-03-23T05:44:29Z","2025-09-30T20:40:35Z","Connection","Feature Request","1","https://github.com/microsoft/vscode-mssql/issues/18985","3","2","November 2025 Release"
"18980","Similar (but not identical) connections should have differentiated display names in OE","Benjin","CLOSED","2025-03-21T18:31:34Z","2025-10-14T15:41:33Z","Object Explorer",,"0","https://github.com/microsoft/vscode-mssql/issues/18980","2","1","November 2025 Release"
"18979","Empty Script Generated for Views/Tables in MSSQL Extension, but Stored Procedures Work Fine","celeste-100","CLOSED","2025-03-21T04:23:41Z","2025-09-22T22:45:03Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/18979","1","-1","Backlog"
"18977","SQL db in Fabric: clicking connection details in status bar causes error","dzsquared","CLOSED","2025-03-20T23:45:04Z","2025-04-01T00:38:28Z","Connection",,"0","https://github.com/microsoft/vscode-mssql/issues/18977","2","1",
"18973","Snapshot Query Results","aaronsanthony","CLOSED","2025-03-20T18:28:42Z","2025-09-22T22:39:11Z","Query Result",,"0","https://github.com/microsoft/vscode-mssql/issues/18973","3","2","Backlog"
"18969","Add support for the Query Store","alexdresko","CLOSED","2025-03-20T15:55:05Z","2025-03-20T19:58:38Z","","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/18969","1","-1",
"18968","Publishing of Fabric SQL Database does not work","nielsvdc","CLOSED","2025-03-20T14:41:56Z","2025-03-25T20:41:20Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/18968","2","-1","March 2025 Release"
"18967","No subscriptions available. Adjust your subscription filters to try again. - AzureUsGov - B2B","jamespack","CLOSED","2025-03-20T13:13:05Z","2025-09-22T22:43:26Z","Connection",,"0","https://github.com/microsoft/vscode-mssql/issues/18967","7","2","December 2025 Release"
"18966","Login failed for user '<token-identified principal>'. The server is not currently configured to accept this token in Sovereign Cloud environment","jamespack","CLOSED","2025-03-20T13:03:12Z","2025-10-02T22:55:55Z","Connection",,"1","https://github.com/microsoft/vscode-mssql/issues/18966","2","1","December 2025 Release"
"18965","Connection config scoping issues","Benjin","CLOSED","2025-03-20T08:18:02Z","2025-04-03T16:50:37Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/18965","1","2",
"18963","Improve Connection Dialog - DB icon and text","croblesm","CLOSED","2025-03-20T05:11:49Z","2025-03-26T03:40:21Z","Connection","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/18963","2","-1","March 2025 Release"
"18961","Improve Connection Dialog - Advanced Settings panel","croblesm","CLOSED","2025-03-20T04:52:51Z","2025-05-02T16:39:40Z","Connection","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/18961","2","1","May 2025 Release"
"18955","NPS prompts in table designer are blocking publish","aasimkhan30","CLOSED","2025-03-19T08:17:04Z","2025-03-21T20:35:51Z","Table Designer",,"0","https://github.com/microsoft/vscode-mssql/issues/18955","0","-1","March 2025 Release"
"18953","Set Default Export File Name as Database Name","yoleichen","CLOSED","2025-03-18T21:47:44Z","2025-04-05T06:18:46Z","Schema Designer","Feature Request","1","https://github.com/microsoft/vscode-mssql/issues/18953","1","0","April 2025 Release"
"18952","Table nodes shouldn't be saved after canceling ""Add Table"" action","yoleichen","CLOSED","2025-03-18T21:41:32Z","2025-04-05T06:20:21Z","Schema Designer","Both Bug and Feature","0","https://github.com/microsoft/vscode-mssql/issues/18952","1","0","April 2025 Release"
"18951","Schema Changes Not Reflected in Real-Time in ""View Code"" Script","yoleichen","CLOSED","2025-03-18T21:34:46Z","2025-04-05T06:31:30Z","Schema Designer","Bug","0","https://github.com/microsoft/vscode-mssql/issues/18951","1","0","April 2025 Release"
"18950","VARCHAR data type default lenght is zero","croblesm","CLOSED","2025-03-18T21:18:16Z","2025-04-05T06:32:39Z","Schema Designer","Bug","0","https://github.com/microsoft/vscode-mssql/issues/18950","1","0","April 2025 Release"
"18949","Table Arrangements Lost When Applying Filter","yoleichen","CLOSED","2025-03-18T21:01:39Z","2025-04-05T06:29:35Z","Schema Designer","Both Bug and Feature","0","https://github.com/microsoft/vscode-mssql/issues/18949","1","0","April 2025 Release"
"18948","dbo not available in schema selection if not default option","yoleichen","CLOSED","2025-03-18T18:51:12Z","2025-04-05T06:27:58Z","Schema Designer","Bug","1","https://github.com/microsoft/vscode-mssql/issues/18948","1","0","April 2025 Release"
"18946","Vector data type is missing","croblesm","CLOSED","2025-03-18T17:11:12Z","2025-04-05T06:27:20Z","Schema Designer","Bug","0","https://github.com/microsoft/vscode-mssql/issues/18946","3","0","April 2025 Release"
"18945","Schema Designer default column name for Primary Key","croblesm","CLOSED","2025-03-18T17:07:37Z","2025-04-05T06:23:04Z","Schema Designer","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/18945","1","1","April 2025 Release"
"18944","Schema Designer Freezes After Clicking reset zoom","croblesm","CLOSED","2025-03-18T16:51:53Z","2025-04-05T06:22:24Z","Schema Designer","Bug","0","https://github.com/microsoft/vscode-mssql/issues/18944","1","0","April 2025 Release"
"18943","Cannot authenticate using Kerberos in MacOS","ventouris","OPEN","2025-03-18T08:00:10Z",,"Connection","Bug","2","https://github.com/microsoft/vscode-mssql/issues/18943","5","2","March 2026 Release"
